,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,29.36,,,,,1,29.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,,,,,,,,,,,,1,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,144.09,,,1,90.50,,,,,,1,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,497.51,,,,,,,,,,,,1,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,3448.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,甲狀腺,,白血病,,皮膚,,,,,肝及肝內膽管,,其他內分泌腺,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腎,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,1,31.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20.42,,,,,,,,,,,,,1,20.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,1,50.71,,,,,,,,,,2,20.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,1,13.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,1,19.81,,,,,1,13.36,,,,,,,,,,,,,,,,,,,,,1,103.95,,,,,,,1,18.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,2,57.69,,,,,,,,,,,,,,,,,,,,,1,18.50,,,,,,,,,,,1,18.50,,,1,18.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,2,72.41,,,,,,,,,,,,,,1,28.05,,,,,,,1,25.95,,,,,,,,,,,,,,,,,,,,,,,1,89.13,,,2,51.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,,,1,30.02,2,30.27,,,,,,,,1,30.02,,,,,1,30.02,,,2,54.61,,,,,,,,,,,,,,,1,218.34,1,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,52.25,1,97.85,,,1,52.25,,,4,,,,68.63,4,83.06,,,,,,,,,1,30.06,,,,,1,97.85,,,,,,,,,,,,,,,,,,,2,35.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,25.04,,,,,,,,,,,,,,3,49.09,1,116.55,,,1,31.60,1,116.55,,,,,3,47.07,,,,,,,,,,,1,31.60,,,,,,,1,116.55,2,41.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,2,58.58,,,,,,,,,2,,,,48.91,2,48.91,,,,,,,,,9,114.37,,,2,58.48,1,118.91,2,48.91,1,29.24,1,36.43,1,29.24,3,54.93,2,73.64,1,118.91,,,1,48.85,,,,,1,149.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,3,327.87,,,,,,,,,,,,,,2,90.54,,,1,45.27,1,179.21,2,158.98,8,156.80,1,70.42,8,182.57,1,109.29,,,,,,,,,,,,,1,179.21,,,,,2,72.28,,,1,51.81,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,1,105.26,,,,,,3,133.81,,,,,1,49.16,1,49.16,4,117.54,,,3,122.30,3,206.04,,,,,,,,,1,49.16,1,238.66,,,,,2,210.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,90.42,,,,,1,90.42,,,,,,,,,,,,,,,,1,319.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,1,,,,395.26,,,,,,,,,,,,,,,,,,,,,,,,,1,157.48,,,1,157.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,884.96,1,483.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,淋巴結,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,3,26.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,1,17.80,,,,,,,,,,,,,,,,,1,13.11,,,,,1,19.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,1,17.02,,,,,,,,,,,,,,,,,,,,,,,1,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,1,,,,17.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,14.40,,,,,1,,,,18.43,,,,,,,,,,,1,12.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,17.63,1,55.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,36.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,1,16.09,,,,,2,,,,29.06,,,1,44.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18.65,2,48.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,25.61,,,,,,,1,210.53,1,,,,35.63,,,,,,,,,1,29.66,,,,,,,,,,,,,,,1,93.63,,,,,,,,,,,3,34.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,40.08,,,,,,,4,,,,67.23,,,,,2,89.37,,,,,1,30.28,,,1,64.43,,,,,,,1,36.34,1,44.68,,,,,,,1,36.34,1,91.24,2,45.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,36.38,,,,,,,,,3,,,,53.02,,,1,96.62,1,69.59,3,52.26,1,31.39,,,,,,,,,1,31.39,,,,,2,66.87,,,,,,,,,,,3,38.02,1,96.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,42.72,,,,,,,,,7,,,,82.13,,,,,1,113.51,3,51.13,,,7,68.42,1,42.97,,,,,,,,,,,1,25.52,,,,,1,113.51,,,1,53.16,2,72.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,47.24,,,,,,,,,5,,,,116.93,,,1,118.34,2,101.27,4,93.55,1,149.25,3,83.19,3,85.08,,,,,1,28.36,1,149.25,,,,,,,,,,,,,1,28.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,251.26,,,,,1,100.00,1,42.79,,,,,,,,,,2,97.13,10,200.96,,,5,98.56,,,,,,,,,,,,,3,67.86,,,,,,,1,42.79,,,3,191.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,47.28,1,82.92,,,,,,,1,,,,240.96,,,,,1,240.96,2,481.93,,,4,113.48,3,141.84,1,202.02,,,,,1,47.28,3,103.27,1,240.96,,,,,1,96.71,,,2,60.22,2,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,184.16,,,,,,,,,1,,,,92.34,,,,,,,1,177.94,,,1,92.34,,,,,1,92.34,,,,,1,290.70,2,184.67,,,,,,,,,1,92.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,140.25,,,,,,,,,1,140.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,1818.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,990.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,1,13.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,1,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,1,,,,15.92,,,1,15.92,,,,,,,,,,,1,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,1,32.79,1,20.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,63.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,61.01,,,1,42.83,,,,,2,,,,32.34,,,,,,,,,,,,,1,42.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,48.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,225.73,2,42.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,,,1,30.62,,,,,,,,1,78.25,,,1,78.25,,,,,,,,,,,,,2,37.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,1,76.51,,,,,,,,,,,,,,,,1,43.54,4,74.96,1,37.50,,,1,37.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,1,49.24,,,,,,,,,,1,95.15,1,139.08,1,50.38,3,86.31,,,2,190.29,,,,,2,100.76,3,123.46,2,137.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,61.16,,,,,,,,,,,,,,,,,,3,121.36,2,116.82,,,,,,,,,,,1,92.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,1,158.48,,,,,,,,,,,,,,1,155.76,,,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,404.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,小腸,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,胸腺、心臟與中隔,,胸膜,,淋巴結,,眼及淚腺,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,睪丸,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,1,14.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,2,16.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.11,,,,,,,,,,,,,1,17.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,1,34.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,1,16.24,,,,,2,32.48,,,,,,,,,,,,1,15.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32.70,,,,,,,,,,,1,15.12,,,,,1,15.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,127.39,,,,,1,38.14,,,,,,,,,,,,,,,,,,,,,,,,,1,38.14,4,35.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,1,48.47,,,1,27.31,,,,,2,,,,34.26,,,,,1,35.68,,,,,1,27.31,,,,,,,,,,,,,,,,,,,1,35.68,,,,,,,3,47.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,35.16,,,,,,,,,3,,,,47.21,,,,,,,3,38.83,1,31.39,1,51.36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,1,45.41,,,,,,,2,,,,37.77,1,45.41,,,1,38.33,1,38.33,,,2,37.77,,,1,45.41,,,,,,,,,1,67.02,1,62.38,,,,,1,45.41,,,1,37.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,46.38,,,,,,,,,6,,,,75.32,,,,,,,6,52.12,,,,,,,,,,,,,,,1,43.67,2,92.76,3,59.09,,,1,219.30,,,,,3,56.47,2,66.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,70.00,,,,,1,41.56,1,60.90,7,,,,87.59,,,2,43.08,1,33.33,5,62.75,,,3,100.00,,,,,,,,,,,,,,,2,66.67,,,,,,,1,41.56,2,38.45,3,52.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,1,91.83,,,,,,,,,6,,,,79.44,1,47.35,,,,,6,100.05,,,1,47.35,,,2,71.56,,,1,47.24,,,,,,,,,,,1,91.83,,,1,47.35,2,113.12,5,78.03,1,47.35,1,147.49,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,1,66.18,3,85.67,5,,,,142.90,,,,,,,5,96.86,,,2,75.70,1,66.18,,,,,,,,,,,,,1,66.18,,,,,,,,,,,,,1,146.20,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,76.92,,,,,,,,,,,,,,,,,,3,120.19,3,151.21,,,1,147.49,1,195.31,,,,,,,,,,,,,3,141.71,,,,,,,,,2,100.81,,,2,153.85,3,287.36,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,149.25,,,,,,,,,1,,,,381.68,,,,,,,1,348.43,,,2,298.51,2,208.99,,,,,,,,,,,,,1,344.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2222.22,,,,,,,,,1,373.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
