,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,272.11,1,275.48,1,229.36,,,1,,,,212.77,1,378.79,,,1,230.41,2,211.64,,,3,375.47,,,1,212.77,,,,,,,,,1,218.34,,,,,,,1,230.41,1,218.34,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,266.67,2,273.22,,,,,,,2,,,,537.63,,,1,251.26,1,268.82,5,469.48,1,416.67,1,251.26,1,251.26,,,,,,,,,,,,,,,,,,,1,370.37,,,,,1,318.47,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,476.19,,,,,,,,,,,,,,,,1,460.83,,,,,1,473.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,641.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,主唾液腺,,白血病,,何杰金氏淋巴瘤,,肝及肝內膽管,,,,,其他男性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胸腺、心臟與中隔,,骨、關節及關節軟骨,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,3,69.24,,,1,,,,81.30,,,,,,,,,,,,,1,40.39,,,1,43.12,2,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,136.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,2,126.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,1,71.58,,,,,,,1,103.09,,,,,,,,,,,,,,,1,97.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,,,,,3,,,,132.22,,,,,,,,,,,,,,,,,,,,,,,1,154.56,,,,,1,154.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,3,147.28,,,,,1,101.01,1,95.24,4,,,,151.86,1,95.24,,,,,,,,,,,,,,,,,,,,,,,,,,,2,110.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,6,187.21,,,,,,,,,1,,,,163.67,,,,,,,,,,,1,98.04,,,,,,,,,1,98.04,,,,,,,2,117.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,257.40,1,103.63,1,117.51,1,132.28,,,,,,,,,,1,126.26,1,134.59,3,182.59,3,127.39,1,128.70,,,,,,,,,1,167.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,1,145.35,,,,,,,,,,,,,,3,164.84,1,169.49,,,,,,,1,169.49,,,1,152.44,1,198.81,1,145.35,,,2,290.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,194.93,,,,,,,3,,,,231.30,2,409.00,,,,,1,194.93,2,194.93,1,202.02,,,,,,,,,,,,,,,,,2,203.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,,,,,,,,,,,,,,,,1,274.73,,,6,431.97,1,280.90,,,,,,,,,,,4,297.40,,,1,370.37,1,303.95,1,280.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,398.41,,,,,,,,,,,,,,,,,,,,1,403.23,1,352.11,,,,,,,,,,,,,1,352.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,813.01,2,1169.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,1,,,,2040.82,,,,,,,1,1388.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,不明原發部位,,白血病,,皮膚,,肝及肝內膽管,,其他分界不明的部位,,,,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,睪丸,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,1,,,,50.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,40.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,53.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,1,49.63,,,,,,,,,,1,66.76,,,,,,,,,,,1,49.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67.70,,,,,2,135.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,109.65,,,1,109.65,,,,,,1,124.38,1,124.38,1,124.22,,,,,,,,,,,1,109.65,,,,,,,,,,,,,1,152.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,121.07,,,,,,,3,105.04,,,,,,,,,,1,120.19,,,,,,,,,,,,,,,3,150.98,,,,,,,,,3,160.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,4,178.89,,,1,103.52,,,4,107.70,,,,,,,,,,3,182.82,,,2,126.98,,,,,,,,,1,116.01,,,1,169.78,,,1,125.16,1,103.52,1,128.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,114.94,,,,,,,3,117.28,,,,,,,,,,3,187.27,,,5,171.00,,,1,148.15,,,1,163.40,,,1,106.27,,,,,,,,,2,212.54,1,126.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,164.47,,,,,,,1,165.02,,,,,,,,1,143.27,1,192.31,,,4,329.49,2,151.52,,,,,1,143.27,,,1,143.27,,,,,,,1,192.31,1,164.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,210.30,1,197.63,,,1,190.11,,,1,,,,194.55,,,,,2,206.40,,,1,190.11,4,211.98,,,,,,,2,398.41,,,,,,,1,214.13,1,199.20,1,214.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,282.75,1,275.48,,,1,245.70,,,,,,,,,,2,283.29,5,357.65,,,3,393.18,5,443.66,,,,,,,,,,,,,,,,,1,245.70,2,264.20,,,,,2,554.02,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,363.64,,,,,1,357.14,1,352.11,1,,,,352.11,,,1,387.60,,,,,5,694.44,1,387.60,1,352.11,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,1,666.67,,,,,,,,,,,,,,,,,,1,571.43,1,847.46,2,719.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1886.79,,,,,,,,,,,,,,1,2325.58,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2325.58,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,甲狀腺,,白血病,,皮膚,,肝及肝內膽管,,其它淋巴瘤,,,,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,喉,,結直腸癌,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,1,48.22,1,50.28,,,1,55.96,1,,,,60.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,1,76.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,,,,,,,,,,,,1,89.53,1,61.54,,,,,,,,,,,,,1,48.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,66.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,72.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,,,1,114.94,1,194.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,145.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,96.99,,,,,,,3,178.78,,,,,,,,,,,,1,105.60,,,,,,,,,,,,,,,2,113.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,1,125.79,,,2,113.96,,,2,112.55,,,,,,1,126.74,1,131.41,,,4,218.22,,,,,,,,,,,,,1,113.77,1,101.83,1,100.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,114.16,1,104.06,,,,,3,361.45,,,,,,1,145.77,4,165.22,,,1,120.48,,,,,,,,,2,136.99,2,121.43,,,4,157.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,4,189.39,,,,,,,3,277.78,,,,,,,,,,2,153.61,,,1,136.61,2,166.39,,,,,1,138.12,,,1,134.41,3,229.71,,,,,2,332.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,557.10,,,,,,,,,,,,,,,,1,278.55,2,407.33,2,177.94,,,,,,,1,228.31,1,228.31,,,1,190.84,,,,,1,166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,3,578.03,,,1,258.40,,,,,1,,,,308.64,1,258.40,1,232.56,,,,,,,,,1,350.88,,,,,,,1,276.24,,,,,,,1,299.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,361.01,,,,,,,1,401.61,,,,,,1,335.57,2,356.51,1,476.19,,,,,,,,,,,,,1,452.49,2,385.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1190.48,,,,,,,1,675.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,1,1886.79,,,,,,,,,,,,,,1,1851.85,,,,,,,,,,,,,4,2531.65,,,,,,,1,2857.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣男性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,主唾液腺,,甲狀腺,,白血病,,皮膚,,何杰金氏淋巴瘤,,,,,肝及肝內膽管,,其他分界不明的部位,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,後腹膜腔及腹膜,,胃,,食道,,胰,,骨、關節及關節軟骨,,造血系統及網狀內皮系統,,喉,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,攝護腺,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,2,,,,88.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
